tile_id,cloud_cover,date,spatial_cover,links,month
T14SMD,0,2021-06-23,27,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021174T170849.v2.0/HLS.S30.T14SMD.2021174T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021174T170849.v2.0/HLS.S30.T14SMD.2021174T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021174T170849.v2.0/HLS.S30.T14SMD.2021174T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021174T170849.v2.0/HLS.S30.T14SMD.2021174T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021174T170849.v2.0/HLS.S30.T14SMD.2021174T170849.v2.0.Fmask.tif'}",6
T14SMD,5,2021-07-11,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021192T171901.v2.0/HLS.S30.T14SMD.2021192T171901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021192T171901.v2.0/HLS.S30.T14SMD.2021192T171901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021192T171901.v2.0/HLS.S30.T14SMD.2021192T171901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021192T171901.v2.0/HLS.S30.T14SMD.2021192T171901.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021192T171901.v2.0/HLS.S30.T14SMD.2021192T171901.v2.0.Fmask.tif'}",7
T14SMD,0,2021-07-13,27,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021194T170849.v2.0/HLS.S30.T14SMD.2021194T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021194T170849.v2.0/HLS.S30.T14SMD.2021194T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021194T170849.v2.0/HLS.S30.T14SMD.2021194T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021194T170849.v2.0/HLS.S30.T14SMD.2021194T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021194T170849.v2.0/HLS.S30.T14SMD.2021194T170849.v2.0.Fmask.tif'}",7
T14SMD,5,2021-07-23,27,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021204T170849.v2.0/HLS.S30.T14SMD.2021204T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021204T170849.v2.0/HLS.S30.T14SMD.2021204T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021204T170849.v2.0/HLS.S30.T14SMD.2021204T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021204T170849.v2.0/HLS.S30.T14SMD.2021204T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021204T170849.v2.0/HLS.S30.T14SMD.2021204T170849.v2.0.Fmask.tif'}",7
T14SMD,4,2021-07-28,26,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021209T170851.v2.0/HLS.S30.T14SMD.2021209T170851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021209T170851.v2.0/HLS.S30.T14SMD.2021209T170851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021209T170851.v2.0/HLS.S30.T14SMD.2021209T170851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021209T170851.v2.0/HLS.S30.T14SMD.2021209T170851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021209T170851.v2.0/HLS.S30.T14SMD.2021209T170851.v2.0.Fmask.tif'}",7
T14SMD,0,2021-07-31,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021212T171901.v2.0/HLS.S30.T14SMD.2021212T171901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021212T171901.v2.0/HLS.S30.T14SMD.2021212T171901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021212T171901.v2.0/HLS.S30.T14SMD.2021212T171901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021212T171901.v2.0/HLS.S30.T14SMD.2021212T171901.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021212T171901.v2.0/HLS.S30.T14SMD.2021212T171901.v2.0.Fmask.tif'}",7
T14SMD,1,2021-08-10,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021222T171901.v2.0/HLS.S30.T14SMD.2021222T171901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021222T171901.v2.0/HLS.S30.T14SMD.2021222T171901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021222T171901.v2.0/HLS.S30.T14SMD.2021222T171901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021222T171901.v2.0/HLS.S30.T14SMD.2021222T171901.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021222T171901.v2.0/HLS.S30.T14SMD.2021222T171901.v2.0.Fmask.tif'}",8
T14SMD,0,2021-08-25,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021237T171849.v2.0/HLS.S30.T14SMD.2021237T171849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021237T171849.v2.0/HLS.S30.T14SMD.2021237T171849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021237T171849.v2.0/HLS.S30.T14SMD.2021237T171849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021237T171849.v2.0/HLS.S30.T14SMD.2021237T171849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021237T171849.v2.0/HLS.S30.T14SMD.2021237T171849.v2.0.Fmask.tif'}",8
T14SMD,0,2021-09-01,26,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021244T170849.v2.0/HLS.S30.T14SMD.2021244T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021244T170849.v2.0/HLS.S30.T14SMD.2021244T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021244T170849.v2.0/HLS.S30.T14SMD.2021244T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021244T170849.v2.0/HLS.S30.T14SMD.2021244T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021244T170849.v2.0/HLS.S30.T14SMD.2021244T170849.v2.0.Fmask.tif'}",9
T14SMD,0,2021-09-06,26,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021249T170851.v2.0/HLS.S30.T14SMD.2021249T170851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021249T170851.v2.0/HLS.S30.T14SMD.2021249T170851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021249T170851.v2.0/HLS.S30.T14SMD.2021249T170851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021249T170851.v2.0/HLS.S30.T14SMD.2021249T170851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021249T170851.v2.0/HLS.S30.T14SMD.2021249T170851.v2.0.Fmask.tif'}",9
T14SMD,0,2021-09-09,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021252T171901.v2.0/HLS.S30.T14SMD.2021252T171901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021252T171901.v2.0/HLS.S30.T14SMD.2021252T171901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021252T171901.v2.0/HLS.S30.T14SMD.2021252T171901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021252T171901.v2.0/HLS.S30.T14SMD.2021252T171901.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021252T171901.v2.0/HLS.S30.T14SMD.2021252T171901.v2.0.Fmask.tif'}",9
T14SMD,0,2021-09-11,26,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021254T170849.v2.0/HLS.S30.T14SMD.2021254T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021254T170849.v2.0/HLS.S30.T14SMD.2021254T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021254T170849.v2.0/HLS.S30.T14SMD.2021254T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021254T170849.v2.0/HLS.S30.T14SMD.2021254T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021254T170849.v2.0/HLS.S30.T14SMD.2021254T170849.v2.0.Fmask.tif'}",9
T14SMD,1,2021-09-14,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021257T171849.v2.0/HLS.S30.T14SMD.2021257T171849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021257T171849.v2.0/HLS.S30.T14SMD.2021257T171849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021257T171849.v2.0/HLS.S30.T14SMD.2021257T171849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021257T171849.v2.0/HLS.S30.T14SMD.2021257T171849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021257T171849.v2.0/HLS.S30.T14SMD.2021257T171849.v2.0.Fmask.tif'}",9
T14SMD,0,2021-09-19,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021262T172011.v2.0/HLS.S30.T14SMD.2021262T172011.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021262T172011.v2.0/HLS.S30.T14SMD.2021262T172011.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021262T172011.v2.0/HLS.S30.T14SMD.2021262T172011.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021262T172011.v2.0/HLS.S30.T14SMD.2021262T172011.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021262T172011.v2.0/HLS.S30.T14SMD.2021262T172011.v2.0.Fmask.tif'}",9
T14SMD,1,2021-09-26,27,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021269T171051.v2.0/HLS.S30.T14SMD.2021269T171051.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021269T171051.v2.0/HLS.S30.T14SMD.2021269T171051.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021269T171051.v2.0/HLS.S30.T14SMD.2021269T171051.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021269T171051.v2.0/HLS.S30.T14SMD.2021269T171051.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMD.2021269T171051.v2.0/HLS.S30.T14SMD.2021269T171051.v2.0.Fmask.tif'}",9
T14SMC,0,2021-03-03,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021062T172221.v2.0/HLS.S30.T14SMC.2021062T172221.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021062T172221.v2.0/HLS.S30.T14SMC.2021062T172221.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021062T172221.v2.0/HLS.S30.T14SMC.2021062T172221.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021062T172221.v2.0/HLS.S30.T14SMC.2021062T172221.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021062T172221.v2.0/HLS.S30.T14SMC.2021062T172221.v2.0.Fmask.tif'}",3
T14SMC,0,2021-03-10,48,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021069T171131.v2.0/HLS.S30.T14SMC.2021069T171131.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021069T171131.v2.0/HLS.S30.T14SMC.2021069T171131.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021069T171131.v2.0/HLS.S30.T14SMC.2021069T171131.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021069T171131.v2.0/HLS.S30.T14SMC.2021069T171131.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021069T171131.v2.0/HLS.S30.T14SMC.2021069T171131.v2.0.Fmask.tif'}",3
T14SMC,0,2021-03-15,47,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021074T170949.v2.0/HLS.S30.T14SMC.2021074T170949.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021074T170949.v2.0/HLS.S30.T14SMC.2021074T170949.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021074T170949.v2.0/HLS.S30.T14SMC.2021074T170949.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021074T170949.v2.0/HLS.S30.T14SMC.2021074T170949.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021074T170949.v2.0/HLS.S30.T14SMC.2021074T170949.v2.0.Fmask.tif'}",3
T14SMC,1,2021-03-18,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021077T171929.v2.0/HLS.S30.T14SMC.2021077T171929.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021077T171929.v2.0/HLS.S30.T14SMC.2021077T171929.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021077T171929.v2.0/HLS.S30.T14SMC.2021077T171929.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021077T171929.v2.0/HLS.S30.T14SMC.2021077T171929.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021077T171929.v2.0/HLS.S30.T14SMC.2021077T171929.v2.0.Fmask.tif'}",3
T14SMC,0,2021-03-20,47,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021079T171011.v2.0/HLS.S30.T14SMC.2021079T171011.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021079T171011.v2.0/HLS.S30.T14SMC.2021079T171011.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021079T171011.v2.0/HLS.S30.T14SMC.2021079T171011.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021079T171011.v2.0/HLS.S30.T14SMC.2021079T171011.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021079T171011.v2.0/HLS.S30.T14SMC.2021079T171011.v2.0.Fmask.tif'}",3
T14SMC,1,2021-03-23,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021082T171951.v2.0/HLS.S30.T14SMC.2021082T171951.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021082T171951.v2.0/HLS.S30.T14SMC.2021082T171951.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021082T171951.v2.0/HLS.S30.T14SMC.2021082T171951.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021082T171951.v2.0/HLS.S30.T14SMC.2021082T171951.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021082T171951.v2.0/HLS.S30.T14SMC.2021082T171951.v2.0.Fmask.tif'}",3
T14SMC,0,2021-03-28,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021087T171849.v2.0/HLS.S30.T14SMC.2021087T171849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021087T171849.v2.0/HLS.S30.T14SMC.2021087T171849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021087T171849.v2.0/HLS.S30.T14SMC.2021087T171849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021087T171849.v2.0/HLS.S30.T14SMC.2021087T171849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021087T171849.v2.0/HLS.S30.T14SMC.2021087T171849.v2.0.Fmask.tif'}",3
T14SMC,0,2021-04-07,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021097T171849.v2.0/HLS.S30.T14SMC.2021097T171849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021097T171849.v2.0/HLS.S30.T14SMC.2021097T171849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021097T171849.v2.0/HLS.S30.T14SMC.2021097T171849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021097T171849.v2.0/HLS.S30.T14SMC.2021097T171849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021097T171849.v2.0/HLS.S30.T14SMC.2021097T171849.v2.0.Fmask.tif'}",4
T14SMC,0,2021-04-19,46,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021109T170851.v2.0/HLS.S30.T14SMC.2021109T170851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021109T170851.v2.0/HLS.S30.T14SMC.2021109T170851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021109T170851.v2.0/HLS.S30.T14SMC.2021109T170851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021109T170851.v2.0/HLS.S30.T14SMC.2021109T170851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021109T170851.v2.0/HLS.S30.T14SMC.2021109T170851.v2.0.Fmask.tif'}",4
T14SMC,1,2021-05-07,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021127T171849.v2.0/HLS.S30.T14SMC.2021127T171849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021127T171849.v2.0/HLS.S30.T14SMC.2021127T171849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021127T171849.v2.0/HLS.S30.T14SMC.2021127T171849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021127T171849.v2.0/HLS.S30.T14SMC.2021127T171849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021127T171849.v2.0/HLS.S30.T14SMC.2021127T171849.v2.0.Fmask.tif'}",5
T14SMC,0,2021-05-09,47,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021129T170851.v2.0/HLS.S30.T14SMC.2021129T170851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021129T170851.v2.0/HLS.S30.T14SMC.2021129T170851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021129T170851.v2.0/HLS.S30.T14SMC.2021129T170851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021129T170851.v2.0/HLS.S30.T14SMC.2021129T170851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021129T170851.v2.0/HLS.S30.T14SMC.2021129T170851.v2.0.Fmask.tif'}",5
T14SMC,2,2021-06-11,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021162T171901.v2.0/HLS.S30.T14SMC.2021162T171901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021162T171901.v2.0/HLS.S30.T14SMC.2021162T171901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021162T171901.v2.0/HLS.S30.T14SMC.2021162T171901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021162T171901.v2.0/HLS.S30.T14SMC.2021162T171901.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021162T171901.v2.0/HLS.S30.T14SMC.2021162T171901.v2.0.Fmask.tif'}",6
T14SMC,1,2021-06-16,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021167T171859.v2.0/HLS.S30.T14SMC.2021167T171859.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021167T171859.v2.0/HLS.S30.T14SMC.2021167T171859.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021167T171859.v2.0/HLS.S30.T14SMC.2021167T171859.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021167T171859.v2.0/HLS.S30.T14SMC.2021167T171859.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021167T171859.v2.0/HLS.S30.T14SMC.2021167T171859.v2.0.Fmask.tif'}",6
T14SMC,2,2021-06-18,47,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021169T170851.v2.0/HLS.S30.T14SMC.2021169T170851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021169T170851.v2.0/HLS.S30.T14SMC.2021169T170851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021169T170851.v2.0/HLS.S30.T14SMC.2021169T170851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021169T170851.v2.0/HLS.S30.T14SMC.2021169T170851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021169T170851.v2.0/HLS.S30.T14SMC.2021169T170851.v2.0.Fmask.tif'}",6
T14SMC,0,2021-06-23,47,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021174T170849.v2.0/HLS.S30.T14SMC.2021174T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021174T170849.v2.0/HLS.S30.T14SMC.2021174T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021174T170849.v2.0/HLS.S30.T14SMC.2021174T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021174T170849.v2.0/HLS.S30.T14SMC.2021174T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021174T170849.v2.0/HLS.S30.T14SMC.2021174T170849.v2.0.Fmask.tif'}",6
T14SMC,2,2021-07-31,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021212T171901.v2.0/HLS.S30.T14SMC.2021212T171901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021212T171901.v2.0/HLS.S30.T14SMC.2021212T171901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021212T171901.v2.0/HLS.S30.T14SMC.2021212T171901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021212T171901.v2.0/HLS.S30.T14SMC.2021212T171901.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SMC.2021212T171901.v2.0/HLS.S30.T14SMC.2021212T171901.v2.0.Fmask.tif'}",7
